"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASHGV40052773",-1.78564406883333,3.52341783491667,-19.5032215984969,3.51080007903444e-10,3.53050124387135e-07,13.8110366020487
"ASHGV40030478",-1.02604987066667,8.22666305816667,-19.4813591374142,3.55519909635392e-10,3.53050124387135e-07,13.7996591778712
"ASHGV40016018",-2.01151791333333,5.61175164083333,-19.3965471338776,3.73328946400981e-10,3.61619454367833e-07,13.7553694238001
"ASHGV40048560",-2.72459039733333,4.0931758775,-19.2580434728578,4.04526789015445e-10,3.78838030239838e-07,13.6825150235895
"ASHGV40012604",-2.35516631666667,3.27615851083333,-19.1481699878999,4.31287312345645e-10,3.9281905893404e-07,13.6242513901391
"ASHGV40038475",-1.5974642505,3.30558989908333,-19.0728498952164,4.50738346147762e-10,4.04497894637074e-07,13.5840686305732
"ASHGV40056899",-2.33937328166667,6.4336862315,-18.9512778180308,4.84169776950808e-10,4.22085378123516e-07,13.5187914689553
"ASHGV40026879",-1.81863035266667,3.17118151683333,-18.8903471759952,5.01928639068795e-10,4.31404130570904e-07,13.4858789322125
"ASHGV40058046",-1.96029794166667,3.69818211,-18.7014159859101,5.61636277437366e-10,4.76017947143581e-07,13.3829822318525
"ASHGV40055895",-1.10356300716667,7.88523468858333,-18.6500364785335,5.79175383950459e-10,4.81360480143904e-07,13.3547771539254
"ASHGV40036670",3.08860644233333,9.29365483383333,18.6370102093969,5.83715841810581e-10,4.81360480143904e-07,13.3476110716184
"ASHGV40025057",1.90640778116667,7.10329236758333,18.4725333827085,6.44489432440739e-10,5.17491093753469e-07,13.2565942119142
"ASHGV40002512",-1.812541698,5.50138259633333,-18.4449883526469,6.55321783082839e-10,5.19355279101912e-07,13.241254211879
"ASHGV40049975",-1.33668869666667,11.3550943266667,-18.3881979501798,6.78283365794961e-10,5.30661078388099e-07,13.2095384449737
"ASHGV40008548",-1.85378343683333,5.61180173058333,-18.2942476452845,7.18207302015786e-10,5.54783321496346e-07,13.156805825057
"ASHGV40042538",-1.15473366183333,3.13920235691667,-18.2690738007151,7.29332613740399e-10,5.56334917761176e-07,13.1426199590731
"ASHGV40047986",1.53619500833333,12.5242919208333,18.2222844108166,7.50510223108159e-10,5.65421430308053e-07,13.1161899123912
"ASHGV40005939",-1.258184625,4.69989380516667,-18.007860736706,8.56466113168263e-10,6.37377903536343e-07,12.9940024667488
"ASHGV40034191",2.01832972333333,9.397188455,17.9465493212253,8.89666574319269e-10,6.54108590738061e-07,12.9587398545538
"ASHGV40009499",-1.05642065633333,3.02198332516667,-17.8457395555756,9.47327752200508e-10,6.88211056550998e-07,12.9004423975026
"ASHGV40023765",-1.56548409416667,8.15190869558333,-17.7178083969181,1.02640530193908e-09,7.28318106343376e-07,12.8258866005096
"ASHGV40019404",-1.47034308416667,3.27215802658333,-17.6369286986826,1.08007299665624e-09,7.30060458594803e-07,12.7784167773973
"ASHGV40025881",2.08558912833333,15.2944651641667,17.6270064290567,1.08686360798281e-09,7.30060458594803e-07,12.7725752292351
"ASHGV40003710",-1.3820354905,6.08911451608333,-17.6243662897383,1.08867825334503e-09,7.30060458594803e-07,12.7710202333659
"ASHGV40023297",-1.179122499,8.45524450766667,-17.5236917528514,1.16038548863108e-09,7.61412516755083e-07,12.7115157359015
"ASHGV40017895",-2.8743934435,4.12174326858333,-17.4374173362663,1.22591670447726e-09,7.87059722543898e-07,12.6601965393244
"ASHGV40009868",-2.17355686516667,3.54133138175,-17.4218481578055,1.23816422004808e-09,7.87059722543898e-07,12.6509031603514
"ASHGV40025161",-2.29393544416667,3.82226813858333,-17.3100599550221,1.33009550963181e-09,8.36780911131664e-07,12.5838841497212
"ASHGV40045621",-1.444327393,5.7850189995,-17.2625129031108,1.37141644823235e-09,8.53972625887048e-07,12.5552227704052
"ASHGV40019016",-2.19150302216667,3.54225510025,-17.1702577619773,1.45561517471425e-09,8.97247074967299e-07,12.4993434485258
"ASHGV40000604",1.502321181,4.66736386283333,17.1255439387776,1.49842573026677e-09,9.0657443156e-07,12.4721321247887
"ASHGV40029682",-1.6722316205,5.55424938408333,-17.1234547037109,1.50045912407512e-09,9.0657443156e-07,12.4708586342912
"ASHGV40002626",-1.433695166,3.33083857333333,-17.0313297352891,1.59316400398748e-09,9.53149413522864e-07,12.4145209603769
"ASHGV40035911",1.38249461716667,8.82553486825,16.9379276380104,1.69352540025405e-09,9.93708596395223e-07,12.3570346209838
"ASHGV40039991",-1.662037576,6.974091324,-16.8182107610988,1.83230232292691e-09,1.05485299013483e-06,12.2828054986167
"ASHGV40021051",2.7044747645,8.77893035608333,16.7319048403115,1.93997802721465e-09,1.10640391712848e-06,12.228907623958
"ASHGV40036620",-1.1414125515,2.96332424991667,-16.6555211070991,2.04100704304188e-09,1.15324457217211e-06,12.1809346453477
"ASHGV40047939",-1.3149694405,3.04343707141667,-16.6391594299576,2.06338077883144e-09,1.1551903545634e-06,12.1706253064461
"ASHGV40023764",-1.25075653533334,8.15447127533333,-16.6029039219904,2.11391091591824e-09,1.17272090666359e-06,12.1477389457896
"ASHGV40028665",1.55696497166667,12.9811340441667,16.5666984568984,2.16571198848806e-09,1.19063430977924e-06,12.1248260972035
"ASHGV40009570",2.51720413666667,12.1587626433333,16.5477531385682,2.19336483008797e-09,1.19507049456507e-06,12.1128132361996
"ASHGV40001466",-2.26130412216667,3.36572357325,-16.5174154298049,2.23844616989496e-09,1.19883550622364e-06,12.093543385155
"ASHGV40030454",-1.21415679183333,6.75509598425,-16.5166705878125,2.23956554322061e-09,1.19883550622364e-06,12.0930697613397
"ASHGV40041611",-1.48461931,11.7378646716667,-16.4353717720813,2.36546793913938e-09,1.25522013493949e-06,12.0412248137379
"ASHGV40058100",-1.15229481666667,3.11589092016667,-16.345331074165,2.51392079196005e-09,1.32249571041871e-06,11.9834576594931
"ASHGV40024075",1.63058337,11.0387270133333,16.2281134346981,2.72249483203318e-09,1.39611365235288e-06,11.9077022064257
"ASHGV40040268",-2.26366872066667,3.6453689995,-16.20523917635,2.76534260798131e-09,1.40626889424543e-06,11.8928455826545
"ASHGV40041727",1.54156189733333,7.384332075,16.1108223654572,2.95009421255237e-09,1.48782272088261e-06,11.8312668914338
"ASHGV40060548",-1.21675916833333,11.2523981941667,-16.0895925594569,2.99345116413943e-09,1.49731445770856e-06,11.8173638167486
"ASHGV40036294",2.197369055,14.1403392958333,16.0580674493354,3.05911252449334e-09,1.50695702284519e-06,11.7966797101892
"ASHGV40006096",-2.38819291133334,6.6819202625,-16.0566421999731,3.06211770504725e-09,1.50695702284519e-06,11.7957434847874
"ASHGV40026530",3.67235370383333,11.1058099564167,15.9693985179957,3.25230603228489e-09,1.58429480478005e-06,11.738252859424
"ASHGV40052056",-1.72933123566666,7.97129884333333,-15.9610388308109,3.27119076760432e-09,1.58429480478005e-06,11.7327252923458
"ASHGV40017536",-1.07673696366667,5.8330224905,-15.9477607083295,3.30143097473618e-09,1.58635058112048e-06,11.7239387825802
"ASHGV40024504",2.1813448155,4.03928604558333,15.8938999317728,3.42723815885424e-09,1.63393579223376e-06,11.6882119012994
"ASHGV40051985",1.99629834666667,12.335527715,15.873398641788,3.47648117379766e-09,1.64456424147154e-06,11.6745767739824
"ASHGV40049280",-1.27418744733333,5.261804742,-15.8601686155626,3.50866553950011e-09,1.64702158371119e-06,11.6657670271068
"ASHGV40056662",2.2618780555,4.94667409408333,15.8390942691686,3.56060102605010e-09,1.65864211460825e-06,11.6517165579159
"ASHGV40026720",-2.2218437985,4.34870098708333,-15.8184282715396,3.61233972003168e-09,1.66999559905465e-06,11.6379176991176
"ASHGV40052608",-1.64581501583333,3.31563427241667,-15.7731172324586,3.72865165727234e-09,1.71080630626607e-06,11.6075913958404
"ASHGV40051071",-2.08159072133333,4.66623951583333,-15.7091265310692,3.89987735482405e-09,1.75814231370089e-06,11.5645943367156
"ASHGV40051269",1.6123882105,4.97571831208333,15.703423043479,3.91554701451931e-09,1.75814231370089e-06,11.5607523904784
"ASHGV40013028",-1.2379553335,3.15689723925,-15.7024413069617,3.91825109241152e-09,1.75814231370089e-06,11.5600909202687
"ASHGV40028867",-1.67790354683333,3.76850796175,-15.6691991687652,4.01101706592727e-09,1.78040102487292e-06,11.5376655341394
"ASHGV40043899",-1.80890652166667,6.03456001366667,-15.6428004163561,4.08638051575349e-09,1.78040102487292e-06,11.5198184117716
"ASHGV40011317",1.35008588983333,9.17646776525,15.6333488377457,4.11373467008197e-09,1.78040102487292e-06,11.5134203143013
"ASHGV40024156",-1.56790939433333,6.85008614983333,-15.5550157672882,4.34822513696072e-09,1.855567068237e-06,11.4602254803847
"ASHGV40024378",3.27739941633333,5.036147399,15.5088194992572,4.4932709894164e-09,1.90414839484824e-06,11.4287126543731
"ASHGV40054620",-2.79627896933334,5.12764548183333,-15.4772185283809,4.5955051735684e-09,1.93404212215061e-06,11.407095170742
"ASHGV40035792",-2.24266847033333,7.36303136366667,-15.4382934989452,4.72491006812424e-09,1.9612855710502e-06,11.3803992415436
"ASHGV40027925",-1.13538407083333,3.11449471758333,-15.4289201672144,4.756657454697e-09,1.9612855710502e-06,11.3739594519943
"ASHGV40060052",-1.70714499783334,5.78412674025,-15.2590879459102,5.37376466262268e-09,2.16051318438583e-06,11.2565147104229
"ASHGV40026882",-1.55066063983333,4.45277374075,-15.2562143992304,5.38492465034646e-09,2.16051318438583e-06,11.2545150111612
"ASHGV40057464",-1.3995166825,7.71495209775,-15.2480267521555,5.41686086148125e-09,2.16051318438583e-06,11.2488149290754
"ASHGV40055720",-1.6492359365,5.67747472025,-15.2258059948408,5.50457195927749e-09,2.16847118665131e-06,11.2333280572754
"ASHGV40041271",1.98796978616667,3.84411387891667,15.2249747750616,5.5078827007563e-09,2.16847118665131e-06,11.2327482458057
"ASHGV40026466",-1.695583767,3.74196772783333,-15.2004431694546,5.60656930012317e-09,2.18600734415778e-06,11.2156205076972
"ASHGV40007896",3.65410364666667,12.70180451,15.1885663939015,5.65503405530718e-09,2.18600734415778e-06,11.2073171956748
"ASHGV40022760",-1.11442881183333,8.94804953208333,-15.1873823432844,5.65989054104828e-09,2.18600734415778e-06,11.2064890041374
"ASHGV40031981",-1.17355321616667,3.14605541491667,-15.1051106802167,6.00865173603761e-09,2.30611297823874e-06,11.1487671640994
"ASHGV40021218",-1.166586564,5.60303390333333,-15.0599836341179,6.20977913247017e-09,2.36762891985092e-06,11.1169576114694
"ASHGV40013091",1.09720370333334,7.88140906566667,15.0519089575461,6.24653015364444e-09,2.36762891985092e-06,11.1112547199246
"ASHGV40050525",-1.4254341795,3.35517583041667,-15.0095740790921,6.44310669752539e-09,2.42706261178882e-06,11.0812993802166
"ASHGV40046076",2.56210023433333,4.70117361116667,14.982235168357,6.57360473392091e-09,2.44094969311937e-06,11.0619051868057
"ASHGV40046041",-1.00680141783333,7.77941270875,-14.9778694905329,6.59470730307708e-09,2.44094969311937e-06,11.0588045580102
"ASHGV40042710",-1.2853440905,3.24868311175,-14.9767826656026,6.59997213169731e-09,2.44094969311937e-06,11.0580325087338
"ASHGV40019831",-1.060184354,7.02577911133333,-14.8849479440838,7.06171470533031e-09,2.58044358190465e-06,10.9925714252751
"ASHGV40002927",-1.6851950245,3.69017480875,-14.8122167428999,7.45222829217187e-09,2.70693321012795e-06,10.9404110765464
"ASHGV40026141",-1.201932905,7.88766753933333,-14.721451928922,7.9726881448921e-09,2.86360866019474e-06,10.8749215750541
"ASHGV40057358",-1.43352137816667,5.71717599225,-14.7133305112559,8.02114049706853e-09,2.86360866019474e-06,10.8690401647486
"ASHGV40029791",-1.3191211375,5.61333328225,-14.7127967577447,8.02433601358973e-09,2.86360866019474e-06,10.868653503859
"ASHGV40047666",-1.76382953883333,4.96810206158333,-14.6600523455057,8.34701166172135e-09,2.96144209095863e-06,10.8303685736008
"ASHGV40060438",1.734250187,10.1154117231667,14.6490796623406,8.41588884941296e-09,2.9686196598068e-06,10.8223850397275
"ASHGV40052159",2.22185881083333,5.01235678008333,14.6236734467447,8.57774064668758e-09,3.00832209898542e-06,10.8038748137944
"ASHGV40009464",-1.597923353,4.66956799,-14.5972391694033,8.74972538681127e-09,3.03376842048165e-06,10.7845782655168
"ASHGV40042482",-1.52999062466667,4.80431846333333,-14.5388701130242,9.14284998530646e-09,3.13445661518731e-06,10.7418346053353
"ASHGV40025974",-1.38260147766667,5.68661742533333,-14.4887564124252,9.49564744488765e-09,3.23722005406047e-06,10.7049870144221
"ASHGV40003902",-1.1406227175,6.43357950675,-14.4812505008402,9.54974554333224e-09,3.23757595575726e-06,10.699456139574
"ASHGV40050552",-1.19234587433333,3.21938776466667,-14.4474619881776,9.7974380736659e-09,3.30319812711264e-06,10.6745198100292
"ASHGV40013841",-1.571359284,3.33649336433333,-14.4187149924311,1.00136513903464e-08,3.3575442991456e-06,10.6532542990337
"ASHGV40003978",2.64444911433333,4.04332307916667,14.4097618544507,1.00820406524841e-08,3.36200245233439e-06,10.6466218496177
"ASHGV40049419",-1.135818035,11.0679469975,-14.4023564593698,1.0138989415154e-08,3.36261788081717e-06,10.6411325863221
"ASHGV40015875",2.90312652416667,4.49419368191667,14.3852134076357,1.02721628719563e-08,3.38837009242304e-06,10.6284135249343
"ASHGV40049320",-1.42374981983333,4.62584423625,-14.3753289045171,1.03498089199585e-08,3.39562763189004e-06,10.621072384968
"ASHGV40016017",1.06996440733333,9.589749093,14.3158224043413,1.08308845764361e-08,3.5156590446406e-06,10.576761672729
"ASHGV40039049",5.026828528,11.429052841,14.3053594727453,1.09179461278636e-08,3.52516796035318e-06,10.568950015307
"ASHGV40020626",-1.53197076833334,14.0668269458333,-14.2572747030016,1.13279131979974e-08,3.63263929094512e-06,10.5329703035809
"ASHGV40026010",-1.0049119115,3.19438259341667,-14.231031856626,1.15586611572249e-08,3.65469294538079e-06,10.5132787040623
"ASHGV40005474",1.963131785,12.7801267575,14.2143158101684,1.17082909812215e-08,3.67209099072883e-06,10.5007152370654
"ASHGV40054723",-1.15318342433333,6.64404826133333,-14.2012775222446,1.18264554136346e-08,3.67209099072883e-06,10.4909048589431
"ASHGV40029007",-1.0751579055,6.02412796708333,-14.1979001929669,1.18572737714777e-08,3.67209099072883e-06,10.4883620800475
"ASHGV40042555",-1.42499178816667,4.98963514241667,-14.1929752286808,1.19023702937565e-08,3.67209099072883e-06,10.4846529258881
"ASHGV40019668",1.86918572833333,12.8733533958333,14.1916476312585,1.19145584714917e-08,3.67209099072883e-06,10.4836528312798
"ASHGV40044317",2.7113246115,11.39675845425,14.1097445073655,1.26932465122728e-08,3.81975195836927e-06,10.4217590694381
"ASHGV40041869",-1.38412057416667,5.60355768325,-14.1083843471031,1.27066342348742e-08,3.81975195836927e-06,10.4207279505887
"ASHGV40033984",-1.75542741283333,3.60367700158333,-14.0870421609431,1.2918713406733e-08,3.86446846535528e-06,10.4045347611953
"ASHGV40044609",-1.736874544,5.389875568,-14.0622272481738,1.3170129385084e-08,3.92045841753836e-06,10.3856735876195
"ASHGV40038601",3.08667612716667,5.58396904308333,13.9580865091524,1.4284497430853e-08,4.16910925506631e-06,10.3061288144441
"ASHGV40029981",-1.20029057966667,5.85854002616667,-13.956829056057,1.42985611006187e-08,4.16910925506631e-06,10.3051644782526
"ASHGV40046346",-1.52350239366667,5.9253212925,-13.9525059273989,1.43470264742384e-08,4.16910925506631e-06,10.3018483795808
"ASHGV40006129",-2.19019333183333,8.06417227675,-13.9363164391072,1.45301077289512e-08,4.20229997180815e-06,10.2894203313564
"ASHGV40025841",2.43091400833333,5.69489764,13.871303211273,1.52911911595892e-08,4.38089037240738e-06,10.2393568265385
"ASHGV40025197",-1.60309425883333,4.39717456091667,-13.8092447909922,1.60580602542119e-08,4.56277562968385e-06,10.1913353753163
"ASHGV40027593",2.881636319,10.4494156138333,13.7776792650501,1.64640031983996e-08,4.65138579249601e-06,10.1668216903288
"ASHGV40031299",-1.47725207266667,3.10030357983333,-13.7496416253924,1.6833896935282e-08,4.73397109022418e-06,10.144997787648
"ASHGV40045977",4.4401454625,7.91077872591667,13.7239402332598,1.7180876901468e-08,4.8093845506201e-06,10.1249509439672
"ASHGV40031024",-1.12989491116667,5.47899623308333,-13.6957883279849,1.75698415777184e-08,4.89539062212913e-06,10.1029471097575
"ASHGV40043230",-1.685972464,6.57634379233333,-13.6901727835288,1.76485634646763e-08,4.89539062212913e-06,10.0985522214573
"ASHGV40007214",-1.1661351435,7.04645381575,-13.640219707571,1.83658688449769e-08,5.07130669862384e-06,10.0593735245504
"ASHGV40032747",-1.40429520533333,4.3805501905,-13.582343988607,1.92366121305607e-08,5.24614437213609e-06,10.013791428459
"ASHGV40042217",-1.121876873,3.15648421816667,-13.5744625894848,1.93586027187248e-08,5.24614437213609e-06,10.0075683363937
"ASHGV40044974",-1.7585906405,9.42911701141667,-13.5458018039767,1.98093279536606e-08,5.32530585482019e-06,9.9849059286292
"ASHGV40005083",-1.42198207266667,3.10797850266667,-13.4838826946436,2.08223205253898e-08,5.54873924777899e-06,9.93577339074672
"ASHGV40047401",-1.09841338416667,10.2860348445833,-13.464699696787,2.11474171152377e-08,5.56249992258736e-06,9.92050374580467
"ASHGV40001403",-1.1515820875,7.08996959391667,-13.4531809956614,2.13452613051211e-08,5.59044302954382e-06,9.91132391822467
"ASHGV40018211",-2.58372451066667,4.2602867355,-13.4395726050631,2.15815815638722e-08,5.6099245632073e-06,9.90046810317799
"ASHGV40007972",3.07921769966667,4.29213924266667,13.4381657935773,2.16061728818297e-08,5.6099245632073e-06,9.89934519202679
"ASHGV40047741",-1.4064644955,4.45529402841667,-13.4330738593189,2.16954345325925e-08,5.6099245632073e-06,9.89527980242943
"ASHGV40000326",-1.09130900316667,4.13302488008333,-13.4014507422805,2.22587976778015e-08,5.73131168561249e-06,9.86999583069788
"ASHGV40033863",-2.11946846633333,5.4194203255,-13.3957198320209,2.23625768493489e-08,5.7338398724986e-06,9.86540705963759
"ASHGV40055423",-1.25270289366667,3.11015452416667,-13.3850864230205,2.25565229536668e-08,5.75936927499818e-06,9.85688739574185
"ASHGV40036724",1.05379229166667,10.8650173658333,13.3723044710289,2.27920684524453e-08,5.78160750658318e-06,9.84663692423134
"ASHGV40032418",-2.159950601,8.150917787,-13.3413684748222,2.33732416236143e-08,5.85691525124017e-06,9.82178545697986
"ASHGV40012378",-1.09023900916667,4.58418793375,-13.3389971354031,2.3418447189673e-08,5.85691525124017e-06,9.81987803603684
"ASHGV40024307",-1.12218792616667,10.0551467619167,-13.3260716016794,2.36665190307362e-08,5.8725863377748e-06,9.80947497942689
"ASHGV40035800",1.10105393083334,8.04873501675,13.3257061054208,2.36735749720209e-08,5.8725863377748e-06,9.80918065857962
"ASHGV40052055",-1.09313780833333,10.9545757541667,-13.3068096814036,2.4041490546413e-08,5.91640480351113e-06,9.7939525881029
"ASHGV40022199",-1.31777595316667,3.20945878708333,-13.3066757486294,2.40441202030473e-08,5.91640480351113e-06,9.79384457527267
"ASHGV40047284",-1.48655667016667,9.64460589325,-13.2833477653696,2.45069268497852e-08,5.97070791535044e-06,9.77501396081868
"ASHGV40041984",-1.13880334616667,5.88407188975,-13.2807860823415,2.4558332570021e-08,5.97070791535044e-06,9.77294404451354
"ASHGV40008638",-1.01075630383334,5.68358345958333,-13.2751550846116,2.46717411716549e-08,5.97447751293282e-06,9.76839257026493
"ASHGV40054083",2.0488175015,6.46161959341667,13.2141357136057,2.59376644856168e-08,6.2094961452964e-06,9.71894221383146
"ASHGV40037041",-1.500196998,6.0826840045,-13.2136733494729,2.59475209270219e-08,6.2094961452964e-06,9.71856660753956
"ASHGV40016494",-1.37600775366667,6.01607822383333,-13.2014887821129,2.62087308340675e-08,6.24750621257085e-06,9.70866343130713
"ASHGV40018976",-1.40820734083333,9.06290232358333,-13.1790487730487,2.66972671827845e-08,6.29184099838177e-06,9.69040017815369
"ASHGV40005176",1.62865590883333,7.83266401591667,13.1569924874249,2.71870608592171e-08,6.34373643250763e-06,9.67241780097545
"ASHGV40031210",-1.51875345466667,4.7689528815,-13.137184044658,2.76352274410552e-08,6.36666376541069e-06,9.656241459292
"ASHGV40029705",-2.9327677875,5.03997926375,-13.1342532702074,2.77022120800717e-08,6.36666376541069e-06,9.65384593241684
"ASHGV40018667",-1.14285099316666,8.96233055358333,-13.1320837846616,2.77519100943767e-08,6.36666376541069e-06,9.65207230405504
"ASHGV40023928",-1.264062548,4.57563027966667,-13.1186398203822,2.80620392544963e-08,6.38976822188949e-06,9.641074644216
"ASHGV40036454",-1.24774365916667,5.79559136441667,-13.1098540240417,2.82667364189702e-08,6.41245101572951e-06,9.63388124138577
"ASHGV40023932",-1.2924115485,5.48295135908333,-13.1043523203805,2.83957405151132e-08,6.41785803405284e-06,9.62937416449426
"ASHGV40008877",-1.10142815516667,7.68693162475,-13.0888811575913,2.87619337866042e-08,6.47663559923886e-06,9.61668947521925
"ASHGV40006659",-2.102642676,6.1350922685,-13.0704379287479,2.9205160669649e-08,6.55226369376714e-06,9.60154777011025
"ASHGV40033749",-1.63094805233333,5.4032275495,-12.9353075369186,3.26869815492192e-08,7.20298049982603e-06,9.48993108932838
"ASHGV40041078",-1.15386502716667,7.85484850025,-12.9337182836879,3.27305106043468e-08,7.20298049982603e-06,9.4886112576415
"ASHGV40025973",-1.58281229816667,4.48962019375,-12.9334981723937,3.27365443112069e-08,7.20298049982603e-06,9.48842844806283
"ASHGV40022123",-2.12692890616667,6.70828150225,-12.9109437805078,3.33612294969468e-08,7.25714922927502e-06,9.46967935382763
"ASHGV40008932",2.82626617816667,8.73605268191667,12.9049510096807,3.35293693707856e-08,7.25714922927502e-06,9.46469201424608
"ASHGV40007169",2.2485216945,6.64897241091667,12.9047064874759,3.35362493880368e-08,7.25714922927502e-06,9.46448846610574
"ASHGV40017370",-1.4326529425,7.55471597575,-12.8807962289095,3.4216432126315e-08,7.37817510274291e-06,9.44456568740215
"ASHGV40053219",4.54293029683334,7.23424282758333,12.8347390902273,3.55690524544229e-08,7.64283752457289e-06,9.40608250600715
"ASHGV40057186",-1.85482484833334,8.28478584683333,-12.7989176425767,3.66610315962657e-08,7.82238738507175e-06,9.37605406296239
"ASHGV40024490",1.34806920783333,4.25721381891667,12.7471399608508,3.83039819752569e-08,8.14446758208389e-06,9.3324978938356
"ASHGV40031179",-1.19771308533333,6.46782779066667,-12.7370918115303,3.86319481344498e-08,8.18155130885501e-06,9.32402435137929
"ASHGV40018404",1.157807304,8.683900867,12.7336029624781,3.87465313361808e-08,8.18155130885501e-06,9.321080634455
"ASHGV40001261",2.6221868375,10.3409114629167,12.7188922229664,3.92337286552936e-08,8.25585881882978e-06,9.30865941097509
"ASHGV40024552",-1.09523686466667,3.07438167916667,-12.6893975887633,4.02306164933033e-08,8.43654000304928e-06,9.28371111324365
"ASHGV40021262",-1.3010064625,8.60057889625,-12.6752697565407,4.07177933632522e-08,8.47480670883565e-06,9.27174007698765
"ASHGV40014774",-1.45135470316667,9.91018713008333,-12.6750838537963,4.07242462994618e-08,8.47480670883565e-06,9.27158246436985
"ASHGV40045809",-1.9400606285,3.55382885175,-12.6720496070274,4.08297255571198e-08,8.47480670883565e-06,9.26900962834923
"ASHGV40020358",-1.10349980783333,5.54639615441667,-12.6538529244228,4.14685248138646e-08,8.5782212143772e-06,9.25356693812066
"ASHGV40011304",-1.08831729916667,7.92707888025,-12.6438525373195,4.18241850784564e-08,8.62256442644501e-06,9.24507046970331
"ASHGV40006360",-1.02323867516667,9.22558577891667,-12.6343421267638,4.21654804831214e-08,8.66365751179125e-06,9.23698396666094
"ASHGV40052816",2.91515215983333,6.95826454725,12.6239106527338,4.2543295411544e-08,8.68281625148516e-06,9.22810720279715
"ASHGV40025448",-2.55715759233333,3.76460788983333,-12.6073572985623,4.31503697571745e-08,8.7294314836447e-06,9.21400569826504
"ASHGV40053747",-1.41972857433333,6.582775659,-12.6003680235572,4.34094991649865e-08,8.7294314836447e-06,9.2080460290775
"ASHGV40009843",-2.25170335133334,7.41047038966667,-12.5983820770938,4.34834352638635e-08,8.7294314836447e-06,9.20635202620083
"ASHGV40045974",2.11041459916667,7.09241548541667,12.5919259533753,4.37247367046381e-08,8.74838797594701e-06,9.20084311502451
"ASHGV40035131",-1.02584248266667,4.72244039333333,-12.5856014658412,4.39625223483032e-08,8.76721883589167e-06,9.19544375445084
"ASHGV40045747",-1.3781440565,3.18102596858333,-12.565856273409,4.47139338573059e-08,8.88802312608545e-06,9.178569150328
"ASHGV40058568",-1.0590275165,2.93862871575,-12.5424808518392,4.56214894067985e-08,9.03897977130024e-06,9.15855739993273
"ASHGV40001672",-1.03792566633334,9.24957249733333,-12.5311316379854,4.60692889443089e-08,9.09816274607607e-06,9.14882772187049
"ASHGV40013764",-1.31957606666666,7.62032364333333,-12.5110555850971,4.68730981758103e-08,9.22704497767951e-06,9.13159472267983
"ASHGV40038389",2.40882210383334,4.70923437358333,12.5036228576851,4.71745258758713e-08,9.25652175900055e-06,9.12520749744957
"ASHGV40031148",1.25147873716667,7.45166160958333,12.4733334591042,4.84247317568433e-08,9.45282661700679e-06,9.09913902558109
"ASHGV40057063",-1.22117727766667,6.0079256075,-12.4695746004827,4.85823611674006e-08,9.45282661700679e-06,9.09589952871491
"ASHGV40013074",1.25626545616667,5.73295086058333,12.4682111399261,4.8639675500461e-08,9.45282661700679e-06,9.09472421455492
"ASHGV40056068",-1.049878035,5.09204025316667,-12.4589743588679,4.9029882192948e-08,9.45758984601189e-06,9.08675862443924
"ASHGV40047403",2.10106404,4.35554116433333,12.4540297641275,4.92401554120663e-08,9.45758984601189e-06,9.082492075199
"ASHGV40054672",-1.0217899905,2.94546512425,-12.452999035816,4.92841106946739e-08,9.45758984601189e-06,9.08160247453592
"ASHGV40030469",-1.3480136675,4.33488148491667,-12.4492452673857,4.94445485395218e-08,9.45863363660119e-06,9.0783620469153
"ASHGV40021220",-1.32821573583333,6.49669533325,-12.4445937564676,4.96441399863762e-08,9.46713749540193e-06,9.07434528215223
"ASHGV40007916",-1.04687295833333,9.90100553083333,-12.4345849223371,5.00765678642791e-08,9.4756261391595e-06,9.06569713258937
"ASHGV40014887",1.61289676833334,11.4354748358333,12.4315962713411,5.02064794721143e-08,9.4756261391595e-06,9.0631134266052
"ASHGV40005624",1.83297725433333,6.20163085333333,12.4216781729374,5.06402195304018e-08,9.4756261391595e-06,9.05453469689347
"ASHGV40021135",-1.411502348,5.7696494135,-12.4186014674725,5.07755923489964e-08,9.4756261391595e-06,9.05187207958796
"ASHGV40060477",-1.16231575933333,6.93354808216667,-12.3933234245843,5.19027311211099e-08,9.65643982906894e-06,9.02997104300963
"ASHGV40011846",-1.06973686216667,3.10774047075,-12.3699671286355,5.29682457200924e-08,9.79495220249369e-06,9.00969512734954
"ASHGV40040427",-1.77401570283333,3.41092982908333,-12.3590786145999,5.34730393767364e-08,9.82873118953604e-06,9.00022953565832
"ASHGV40017877",-1.11397529166667,7.93339843766667,-12.3542338512902,5.36993129016637e-08,9.84068129282621e-06,8.99601520368329
"ASHGV40030935",-1.561670442,10.1413316806667,-12.3489494861574,5.39472985044909e-08,9.85652677825765e-06,8.99141658495243
"ASHGV40037836",-1.00505836433333,3.09733275716667,-12.3440368087093,5.41789520025604e-08,9.86930258807238e-06,8.98713965169659
"ASHGV40040898",3.4296271,7.06219928383333,12.3379556418635,5.44671949515217e-08,9.89228007357637e-06,8.98184307997524
"ASHGV40043222",-1.22924003383334,5.65415925125,-12.3230245351255,5.5181973576676e-08,9.96282315532775e-06,8.96882729617844
"ASHGV40057544",1.174477325,8.22501413566667,12.3230213158646,5.51821287772152e-08,9.96282315532775e-06,8.96882448817408
"ASHGV40005493",2.10973534983333,3.88378640825,12.3009430932395,5.62576994873181e-08,1.00972642750415e-05,8.94954944887894
